,NH4_Loss(gN/day/m2)_Delineated_Average,Year,Step,DON_Loss(gN/day/m2)_Delineated_Average,Runoff_All(mm/day)_Delineated_Average,NO3_Loss(gN/day/m2)_Delineated_Average,DOC_Loss(gC/day/m2)_Delineated_Average,DOC_mg/L,Sfc_Water_Temp_C,CO2
2440,3.3172848361573415e-06,2004,2440,1.2248482562426945e-05,0.0998859778046608,6.5652066041366206e-06,0.0011927463347092269,0.0034078466705977912,18.462502,0.0008519616676494478
2441,3.2124742119776784e-06,2004,2441,1.1309662113490049e-05,0.09659332782030106,6.234055035747588e-06,0.0010943444212898614,0.003126698346542461,18.3875,0.0007816745866356153
2442,3.119857183264685e-06,2004,2442,1.0504518286325036e-05,0.0937185287475586,5.94835682932171e-06,0.001010081497952342,0.002885947137006692,18.3875,0.000721486784251673
2443,3.0414373668463668e-06,2004,2443,9.83504196483409e-06,0.09128360450267793,5.70441443414893e-06,0.0009399307309649883,0.002685516374185681,15.9125,0.0006713790935464202
2444,2.97673045679403e-06,2004,2444,9.299842531618197e-06,0.08921864628791809,5.499789040186442e-06,0.0008839973597787321,0.002525706742224949,15.0875,0.0006314266855562372
2445,2.914451897595427e-06,2004,2445,8.801154763204977e-06,0.0872340127825737,5.31144360138569e-06,0.0008322335779666902,0.0023778102227619722,18.462502,0.0005944525556904931
2446,2.8831514100602362e-06,2004,2446,8.627125680504832e-06,0.11049221456050873,5.206803507462609e-06,0.0008152038790285588,0.002329153940081597,17.037498,0.0005822884850203992
2447,2.919684220614727e-06,2004,2447,9.200956810673233e-06,0.12028369307518005,5.273340320854914e-06,0.0008783203084021808,0.0025094865954348026,14.7125,0.0006273716488587007
2448,2.945426331280032e-06,2004,2448,9.668093298387248e-06,0.09671200066804886,5.3110666158318045e-06,0.0009301080717705189,0.002657451633630054,16.2125,0.0006643629084075135
2449,2.9027482923993375e-06,2004,2449,9.353430868941361e-06,0.08631239831447601,5.177319508220536e-06,0.0008977332036010922,0.002564952010288835,15.012501,0.0006412380025722088
2450,2.8486099381552776e-06,2004,2450,8.894910024537241e-06,0.08565138280391693,5.0159778766101235e-06,0.0008496954687871039,0.0024277013393917257,13.6625,0.0006069253348479314
2451,2.800442871375708e-06,2004,2451,8.503059689246584e-06,0.08288666605949402,4.872941644862294e-06,0.0008088454487733543,0.0023109869964952983,14.637501,0.0005777467491238246
2452,2.7489818421599917e-06,2004,2452,8.088118192972615e-06,0.08120232820510864,4.730152795673348e-06,0.0007656620582565665,0.0021876058807330473,17.2625,0.0005469014701832618
2453,2.6948273443849757e-06,2004,2453,7.663576070626732e-06,0.07951565086841582,4.590697699313751e-06,0.0007215234218165277,0.002061495490904365,18.912498,0.0005153738727260912
2454,2.6397485726192826e-06,2004,2454,7.250705948536052e-06,0.07787760347127914,4.458504918147811e-06,0.0006786297890357673,0.0019389422543879067,19.8125,0.0004847355635969767
2455,2.587408971521654e-06,2004,2455,6.877635314594954e-06,0.07636923342943193,4.3377253859944184e-06,0.000639831239823252,0.0018280892566378628,18.3875,0.0004570223141594657
2456,2.539339220675174e-06,2004,2456,6.5593953877396424e-06,0.07499168813228607,4.230278136674315e-06,0.0006068844231776892,0.0017339554947933978,18.3875,0.00043348887369834945
2457,2.4942235086200526e-06,2004,2457,6.274324732657988e-06,0.07370852679014206,4.1312841858598395e-06,0.0005774066084995866,0.001649733167141676,17.4875,0.000412433291785419
2458,2.456315542076481e-06,2004,2458,6.0448887779784855e-06,0.07259013503789903,4.043013177579269e-06,0.0005536432727240026,0.001581837922068579,11.9375,0.00039545948051714476
2459,2.425286083962419e-06,2004,2459,5.875200258742552e-06,0.07159992307424545,3.9663882489549e-06,0.0005363116506487131,0.001532319001853466,11.7125,0.0003830797504633665
2460,2.3948218768055085e-06,2004,2460,5.708191565645393e-06,0.07061339914798738,3.892005224770401e-06,0.0005193504621274768,0.0014838584632213625,14.262501,0.00037096461580534063
2461,2.3625505036761747e-06,2004,2461,5.526915629161522e-06,0.06959734857082367,3.817233391600894e-06,0.0005009269225411117,0.0014312197786888908,16.5875,0.0003578049446722227
2462,2.3290217541216407e-06,2004,2462,5.338962637324585e-06,0.06857635825872421,3.7433385386975715e-06,0.0004817895533051342,0.001376541580871812,17.1125,0.000344135395217953
2463,2.2955541680858e-06,2004,2463,5.158869043953018e-06,0.06757692992687225,3.6724970868817763e-06,0.0004634876095224172,0.0013242503129211921,17.337502,0.00033106257823029803
2464,2.277993871757644e-06,2004,2464,5.137561856827233e-06,0.089944988489151,3.628261993071646e-06,0.0004624930443242191,0.0013214086980691975,16.2125,0.0003303521745172994
2465,2.279785348946461e-06,2004,2465,5.337940820027143e-06,0.07524745166301727,3.6162116430205064e-06,0.0004855114384554327,0.0013871755384440936,15.9125,0.0003467938846110234
2466,2.256704192404868e-06,2004,2466,5.2774616960959975e-06,0.06610107421875,3.566047553249518e-06,0.00048016131040640175,0.001371889458304005,16.6625,0.00034297236457600126
2467,2.223798446721048e-06,2004,2467,5.107512151880656e-06,0.06530707329511642,3.501308583508944e-06,0.00046281705726869404,0.001322334449339126,15.012501,0.0003305836123347815
2468,2.1958883280603918e-06,2004,2468,4.973218892700969e-06,0.06426458060741425,3.442263732722495e-06,0.00044916901970282197,0.0012833400562937772,9.1625,0.0003208350140734443
2469,2.1716937226301525e-06,2004,2469,4.869295025855536e-06,0.06363896280527115,3.3885498851304874e-06,0.0004388322122395039,0.001253806320684297,10.5875,0.00031345158017107423
2470,2.1973430648358767e-06,2004,2470,5.2299828894319936e-06,0.13761529326438904,3.3983178582275286e-06,0.00047933455789461726,0.0013695273082703352,8.6375,0.0003423818270675838
2471,2.2765980247640982e-06,2004,2471,6.170487267809221e-06,0.06562229245901108,3.478415919744293e-06,0.0005828788271173835,0.0016653680774782386,9.5375,0.00041634201936955966
2472,2.2481847281596856e-06,2004,2472,5.990134923195002e-06,0.06444931030273438,3.4158306334575177e-06,0.0005642668111249803,0.0016121908889285153,13.0625,0.00040304772223212883
2473,2.2170627289597174e-06,2004,2473,5.7894976634997874e-06,0.0634227767586708,3.352299017933546e-06,0.0005434940685518086,0.0015528401958623103,14.4125,0.0003882100489655776
2474,2.185493485740153e-06,2004,2474,5.591655735770473e-06,0.062414415180683136,3.2905750231293496e-06,0.0005230077658779919,0.0014943079025085484,14.487499,0.0003735769756271371
2475,2.155363972633495e-06,2004,2475,5.413859526015585e-06,0.06252367049455643,3.2326315704267468e-06,0.0005046950536780058,0.0014419858676514453,14.5625,0.0003604964669128613
2476,2.127616653524456e-06,2004,2476,5.261258138489211e-06,0.060580577701330185,3.1788063097337727e-06,0.0004890203126706184,0.001397200893344624,12.1625,0.000349300223336156
2477,2.0998411400796613e-06,2004,2477,5.1121655815222775e-06,0.05970127880573273,3.1265371944755316e-06,0.00047376277507282804,0.0013536079287795088,13.8125,0.0003384019821948772
2478,2.070385107799666e-06,2004,2478,4.9548211791261565e-06,0.058802250772714615,3.0744872674404174e-06,0.00045768017298541963,0.001307657637101199,16.0625,0.0003269144092752998
2479,2.039414766841219e-06,2004,2479,4.7912521949911024e-06,0.05789797008037568,3.022905730176717e-06,0.00044091761810705066,0.001259764623163002,16.5125,0.0003149411557907505
2480,2.008472847592202e-06,2004,2480,4.634857305063633e-06,0.05701598897576333,2.9732261737080985e-06,0.00042491793283261364,0.0012140512366646105,16.5125,0.0003035128091661526
2481,1.9786075426964094e-06,2004,2481,4.4914422687725156e-06,0.056173954159021385,2.925894932559458e-06,0.00041026688995771115,0.001172191114164889,15.237499,0.00029304777854122227
2482,1.951769036168116e-06,2004,2482,4.371270733827259e-06,0.05539998412132263,2.8816741632908816e-06,0.00039803507388569415,0.0011372430682448406,11.5625,0.00028431076706121014
2483,1.9288406747364206e-06,2004,2483,4.278343567420961e-06,0.05469591543078423,2.8408953767211638e-06,0.00038870770367793733,0.0011105934390798211,8.5625,0.0002776483597699553
2484,1.9081192021985767e-06,2004,2484,4.199039267405169e-06,0.05402886867523194,2.802306426019641e-06,0.00038085278356447816,0.0010881508101842233,8.7125,0.0002720377025460558
2485,1.8867258404497986e-06,2004,2485,4.114367129659513e-06,0.05334814637899399,2.7639787276712013e-06,0.00037249008892104035,0.0010642573969172583,13.6625,0.00026606434922931457
2486,1.863351599240559e-06,2004,2486,4.013789748569252e-06,0.05264504253864288,2.724884097915492e-06,0.0003624061646405608,0.0010354461846873166,14.862499,0.00025886154617182916
2487,1.8396949599264192e-06,2004,2487,3.913143700629007e-06,0.05195045843720436,2.6865507152251662e-06,0.0003522965707816184,0.001006561630804624,14.7125,0.000251640407701156
2488,1.8163301547247104e-06,2004,2488,3.817433480435284e-06,0.051270842552185066,2.649391944942181e-06,0.00034271867480129004,0.0009791962137179716,14.9375,0.0002447990534294929
2489,1.7936737322088447e-06,2004,2489,3.7284371501300484e-06,0.05110682919621468,2.613556034702924e-06,0.0003338467504363507,0.0009538478583895735,14.262501,0.00023846196459739337
2490,1.7723693872540023e-06,2004,2490,3.650632379503804e-06,0.0499897375702858,2.579305373728857e-06,0.00032615364762023086,0.0009318675646292311,12.987499,0.00023296689115730778
2491,1.7508376686237168e-06,2004,2491,3.572058631107211e-06,0.049362607300281525,2.545653842389584e-06,0.00031841089366935194,0.0009097454104838627,15.3125,0.00022743635262096568
2492,1.7283189208683327e-06,2004,2492,3.487120693534962e-06,0.04872829094529152,2.5120887130469782e-06,0.00030998533475212753,0.0008856723850060787,16.4375,0.00022141809625151967
2493,1.7060260688595008e-06,2004,2493,3.4041847811749903e-06,0.04810969159007072,2.4792630028969143e-06,0.0003017258131876588,0.0008620737519647395,14.7875,0.00021551843799118487
2494,1.684921585365373e-06,2004,2494,3.33109869643522e-06,0.04751522094011307,2.447790166115737e-06,0.00029452549642883236,0.0008415014183680925,14.4125,0.00021037535459202312
2495,1.664394403633196e-06,2004,2495,3.2621908303553937e-06,0.046934809535741806,2.4171729364752537e-06,0.00028776732506230474,0.0008221923573208707,14.3375,0.00020554808933021768
2496,1.644794224375801e-06,2004,2496,3.1982337986846687e-06,0.04637473449110985,2.3874169983173488e-06,0.0002815049374476075,0.0008042998212788786,12.3125,0.00020107495531971966
2497,1.6269428897430769e-06,2004,2497,3.1447061701328494e-06,0.04616012796759605,2.3589357169839782e-06,0.00027635160950012505,0.0007895760271432145,10.1375,0.00019739400678580362
2498,1.6102818563012986e-06,2004,2498,3.098664592471323e-06,0.04533336311578751,2.3314964892051653e-06,0.00027201135526411235,0.0007771753007546067,11.0375,0.00019429382518865168
2499,1.5935056580929088e-06,2004,2499,3.048931830562651e-06,0.04482272267341614,2.304285771970172e-06,0.0002672623086255044,0.0007636065960728697,11.637501,0.00019090164901821742
2500,1.5774502344356731e-06,2004,2500,3.0027765660634027e-06,0.04559173434972763,2.2778499442210887e-06,0.0002629128866828978,0.000751179676236851,11.9375,0.00018779491905921274
2501,1.5624600564478897e-06,2004,2501,2.9649370389961405e-06,0.04385524988174439,2.2523886400449555e-06,0.0002594346588011831,0.0007412418822890947,11.112499,0.00018531047057227367
2502,1.5470317293875269e-06,2004,2502,2.9199491109466184e-06,0.04337828978896141,2.226948481620638e-06,0.000255153194302693,0.0007290091265791229,10.2125,0.00018225228164478073
2503,1.5322202671086416e-06,2004,2503,2.8779161311831562e-06,0.04291429743170738,2.202194309575134e-06,0.000251183460932225,0.0007176670312349286,10.2125,0.00017941675780873214
2504,1.5174969121289903e-06,2004,2504,2.8356753318803385e-06,0.0424540676176548,2.1778496375191025e-06,0.0002472015912644565,0.0007062902607555901,12.3125,0.00017657256518889753
2505,1.5026311075416745e-06,2004,2505,2.791114638966974e-06,0.04199798777699471,2.153766217816156e-06,0.0002429487503832206,0.0006941392868092018,11.7875,0.00017353482170230045
2506,1.4884702750350696e-06,2004,2506,2.750345856838976e-06,0.04155870154500008,2.130382881659898e-06,0.00023907721333671358,0.0006830777523906102,9.1625,0.00017076943809765256
2507,1.4749803085578606e-06,2004,2507,2.714100446610246e-06,0.041130732744932175,2.1076914435980143e-06,0.00023570535995531827,0.0006734438855866237,10.8875,0.00016836097139665592
2508,1.4615319514632574e-06,2004,2508,2.6765119400806725e-06,0.04070926085114479,2.0853206024185056e-06,0.00023216975387185807,0.0006633421539195946,10.1375,0.00016583553847989864
2509,1.4483878203463971e-06,2004,2509,2.6406025881442474e-06,0.04029526561498642,2.0634270185837522e-06,0.00022881447512190792,0.0006537556432054513,11.112499,0.0001634389108013628
2510,1.435025751561625e-06,2004,2510,2.6028428692370653e-06,0.03988051041960716,2.0417328414623626e-06,0.0002252734120702371,0.0006436383202006775,13.362499,0.00016090958005016937
2511,1.4212942005542573e-06,2004,2511,2.5621613986004377e-06,0.039465751498937614,2.020171450567432e-06,0.00022140484361443666,0.000632585267469819,13.512501,0.00015814631686745476
2512,1.427534016329446e-06,2004,2512,2.663074837983004e-06,0.0972173437476158,2.0075651718798326e-06,0.00023339591280091557,0.0006668454651454731,6.3125,0.00016671136628636828
2513,1.4695231129735475e-06,2004,2513,3.084284571741591e-06,0.039831433445215225,2.011978722293861e-06,0.00028049194952473044,0.0008014055700706585,1.7375001,0.00020035139251766462
2514,1.457942857996386e-06,2004,2514,3.048342023248552e-06,0.03943701833486557,1.9915837583539538e-06,0.00027706421678885823,0.0007916120479681665,8.4875,0.00019790301199204162
2515,1.4450040453084512e-06,2004,2515,3.0010260161361657e-06,0.03902670368552208,1.970875246115611e-06,0.000272404111456126,0.0007782974613032171,11.1875,0.0001945743653258043
2516,1.4315864973468706e-06,2004,2516,2.9497439300030237e-06,0.03861682116985321,1.9502929262671387e-06,0.0002672974660526961,0.0007637070458648461,10.7375,0.00019092676146621152
2517,1.4486071222563626e-06,2004,2517,3.1162308005150408e-06,0.09970857203006744,1.9420351691223914e-06,0.00028650069725699723,0.0008185734207342779,6.3125,0.00020464335518356947
2518,1.5106702448974831e-06,2004,2518,3.663731604319764e-06,0.039499662816524506,1.9530409645085456e-06,0.000347713561495766,0.0009934673185593315,5.7125,0.0002483668296398329
2519,1.4977490536693951e-06,2004,2519,3.605637402870343e-06,0.03908634185791016,1.932945224325522e-06,0.0003417693660594523,0.0009764839030270066,4.6625,0.00024412097575675164
2520,1.4851997320874946e-06,2004,2520,3.5502716855262406e-06,0.03868160024285317,1.9133753994537983e-06,0.0003361291601322592,0.000960369028949312,6.1625,0.000240092257237328
2521,1.472387339163106e-06,2004,2521,3.4926083571917847e-06,0.03827845305204392,1.894042952699237e-06,0.0003302317345514893,0.0009435192415756838,6.9125,0.00023587981039392095
2522,1.4614917063227042e-06,2004,2522,3.4479910482332343e-06,0.04049226641654968,1.8757721136353211e-06,0.0003257769567426294,0.0009307913049789412,5.7125,0.0002326978262447353
2523,1.4533243302139454e-06,2004,2523,3.4252029763592877e-06,0.03759799525141716,1.858968175838527e-06,0.0003237011260353029,0.0009248603601008655,2.4875002,0.00023121509002521637
2524,1.4426836969505532e-06,2004,2524,3.382857585165766e-06,0.037246927618980415,1.8416320699543576e-06,0.00031944000511430204,0.0009126857288980059,0.83749986,0.00022817143222450146
2525,1.4325938764159218e-06,2004,2525,3.3443875508964993e-06,0.03690916299819946,1.8249044160256744e-06,0.0003155981539748609,0.0009017090113567455,0.08749986,0.00022542725283918638
2526,1.4226966413843911e-06,2004,2526,3.3072085443563996e-06,0.036578204482793815,1.8085861483996268e-06,0.00031189250876195734,0.0008911214536055925,1.2124999,0.00022278036340139812
2527,1.412769051967189e-06,2004,2527,3.2695336358301574e-06,0.036252643913030624,1.7925854081113357e-06,0.0003081238246522844,0.0008803537847208126,1.0625,0.00022008844618020315
2528,1.4029864132680814e-06,2004,2528,3.2327034205081877e-06,0.035933490842580795,1.7769341411622008e-06,0.00030444373260252183,0.0008698392360072053,1.5124999,0.00021745980900180132
2529,1.3931395415056611e-06,2004,2529,3.1951599339663517e-06,0.0356161929666996,1.7615135448068031e-06,0.0003006820625159889,0.0008590916071885398,3.2375002,0.00021477290179713494
2530,1.3831354408466723e-06,2004,2530,3.156042566843098e-06,0.0354628786444664,1.7462450614402767e-06,0.0002967471955344081,0.0008478491300983089,4.2875,0.00021196228252457722
2531,1.37372478548059e-06,2004,2531,3.1199776913126694e-06,0.035000577569007874,1.7314486058239709e-06,0.0002931289782281965,0.0008375113663662757,-1.2625003000000001,0.00020937784159156893
2532,1.3654307622346096e-06,2004,2532,3.0912694910512073e-06,0.034718338400125504,1.7173383639601525e-06,0.0002903118438553065,0.0008294624110151615,-4.1124997,0.00020736560275379037
2533,1.3575136108556762e-06,2004,2533,3.0657113256893358e-06,0.03444649651646614,1.7036825283867074e-06,0.0002878341765608638,0.000822383361602468,-4.6375003,0.000205595840400617
2534,1.360115902571124e-06,2004,2534,3.107783868472325e-06,0.052943412214517586,1.6935405255935618e-06,0.0002929509792011231,0.0008370027977174947,4.2875,0.00020925069942937368
2535,1.3758938166574808e-06,2004,2535,3.25011569657363e-06,0.03503995761275292,1.6880030671018176e-06,0.00030911678913980717,0.0008831908261137349,6.7625,0.00022079770652843372
2536,1.372657266074384e-06,2004,2536,3.251841917517595e-06,0.042418427765369415,1.676122565186233e-06,0.00030971827800385654,0.0008849093657253044,5.0375,0.0002212273414313261
2537,1.3739937685386394e-06,2004,2537,3.289219876023708e-06,0.034056179225444794,1.6659786297168466e-06,0.0003142206114716828,0.0008977731756333794,3.7625,0.00022444329390834485
2538,1.3639868257087073e-06,2004,2538,3.246423148084432e-06,0.03376386687159538,1.652317337175191e-06,0.00030981909367255867,0.0008851974104930248,2.3375,0.0002212993526232562
2539,1.3544035937229635e-06,2004,2539,3.206435621905257e-06,0.033478330820798874,1.638950152482721e-06,0.00030572747346013784,0.0008735070670289653,3.3125,0.00021837676675724133
2540,1.3454091458697805e-06,2004,2540,3.1619110814062883e-06,0.033180464059114456,1.6258699133686603e-06,0.0003011611988767981,0.0008604605682194232,8.3375,0.0002151151420548558
2541,1.336871264356887e-06,2004,2541,3.1183321880234867e-06,0.035112068057060235,1.6129899904626654e-06,0.00029670848743990064,0.0008477385355425733,7.7375,0.00021193463388564332
2542,1.3310606163940977e-06,2004,2542,3.0972287277108985e-06,0.032666623592376716,1.6012916148611112e-06,0.00029468783759512007,0.0008419652502717717,-5.2374997,0.00021049131256794292
2543,1.324336267316539e-06,2004,2543,3.071675109822536e-06,0.03242294117808342,1.589569592397311e-06,0.00029215944232419133,0.0008347412637834038,-3.5874998999999996,0.00020868531594585096
2544,1.3171677437640028e-06,2004,2544,3.042952357645845e-06,0.032173044979572296,1.5778447277625671e-06,0.00028928506071679294,0.0008265287449051227,2.1875,0.00020663218622628068
2545,1.3127075817465084e-06,2004,2545,3.028116680070525e-06,0.03198692575097084,1.5669407957830117e-06,0.00028800242580473423,0.0008228640737278121,6.6875,0.00020571601843195303
2546,1.3122913742336095e-06,2004,2546,3.0414412321988493e-06,0.03227601572871208,1.5573876908092643e-06,0.00028980712522752583,0.000828020357792931,5.7875,0.00020700508944823274
2547,1.3043262470091575e-06,2004,2547,3.0046658139326614e-06,0.03154298663139343,1.545667259961192e-06,0.0002860426320694387,0.0008172646630555391,4.2875,0.00020431616576388478
2548,1.2960513231519144e-06,2004,2548,2.965397698062588e-06,0.031280990689992905,1.5339403489633698e-06,0.00028200863744132215,0.0008057389641180633,6.4625,0.00020143474102951584
2549,1.2873845207650447e-06,2004,2549,2.923044803537777e-06,0.031016256660223007,1.5221896774164634e-06,0.00027763511752709746,0.0007932431929345643,6.9875,0.00019831079823364107
2550,1.2790319487976378e-06,2004,2550,2.8828267204517037e-06,0.03076179884374142,1.5106605815162766e-06,0.000273479032330215,0.0007813686638006143,3.9875,0.00019534216595015356
2551,1.2717268873529974e-06,2004,2551,2.8503015983005757e-06,0.030525222420692444,1.4996178379078628e-06,0.00027015889645554125,0.0007718825613015465,0.53750014,0.00019297064032538662
2552,1.26489771901106e-06,2004,2552,2.820605004671961e-06,0.030290450900793083,1.488817019890121e-06,0.00026716163847595453,0.0007633189670741558,5.0375,0.00019082974176853895
2553,1.2573228787005064e-06,2004,2553,2.7859362035087543e-06,0.030051557347178463,1.47789887705585e-06,0.0002636108547449112,0.0007531738706997463,4.8875,0.00018829346767493659
2554,1.249998831553967e-06,2004,2554,2.752965201580082e-06,0.029819181188941,1.46717229654314e-06,0.00026024100952781737,0.0007435457415080497,3.6875,0.00018588643537701243
2555,1.2428751006154926e-06,2004,2555,2.720945076362113e-06,0.029587000608444214,1.4565891888196347e-06,0.00025698562967590993,0.0007342446562168855,6.4625,0.00018356116405422138
2556,1.235398144672217e-06,2004,2556,2.6868044642469613e-06,0.029356811195611957,1.4460157444773358e-06,0.00025348158669658005,0.0007242331048473716,4.3625,0.0001810582762118429
2557,1.2285744332984905e-06,2005,2557,2.656978040249669e-06,0.029136026278138164,1.4357417512655957e-06,0.00025044925860129297,0.0007155693102894085,3.4625,0.00017889232757235213
2558,1.222025048264186e-06,2005,2558,2.629137043186347e-06,0.028920872136950493,1.425667278454057e-06,0.00024763323017396033,0.0007075235147827438,3.0124998,0.00017688087869568596
2559,1.2156807542851313e-06,2005,2559,2.6033817448478658e-06,0.028713487088680267,1.4157978966977682e-06,0.00024503844906575983,0.0007001098544735996,0.3125,0.0001750274636183999
2560,1.2097191302018473e-06,2005,2560,2.58017394116905e-06,0.02851048670709133,1.4061516822039264e-06,0.0002427255967631936,0.0006935017050376961,2.2624998,0.00017337542625942402
2561,1.2035889085382223e-06,2005,2561,2.557665084168548e-06,0.02831663005053997,1.3966557617095532e-06,0.00024047862098086625,0.0006870817742310464,-6.1375003,0.0001717704435577616
2562,1.1983288459305186e-06,2005,2562,2.5414835818082797e-06,0.028134102001786232,1.3875766171622672e-06,0.0002389269357081503,0.0006826483877375723,-5.6875,0.00017066209693439308
2563,1.1928564163099509e-06,2005,2563,2.5242525225621652e-06,0.027950232848525047,1.3785557939627322e-06,0.00023725771461613482,0.0006778791846175281,-0.66250014,0.00016946979615438203
2564,1.1866120530612534e-06,2005,2564,2.501906692486955e-06,0.027755653485655785,1.369377628179791e-06,0.00023503733973484486,0.0006715352563852711,5.7875,0.00016788381409631778
2565,1.2135218412367976e-06,2005,2565,2.6486736715014563e-06,0.02990148961544037,1.3684045825357316e-06,0.00025185322738252586,0.0007195806496643597,9.2375,0.00017989516241608992
2566,1.2982194448341031e-06,2005,2566,3.1373233468912085e-06,0.03074237890541553,1.3827094562657294e-06,0.00030640300246886914,0.0008754371499110548,4.8875,0.0002188592874777637
2567,1.2921632333018353e-06,2005,2567,3.11218013848702e-06,0.028548816218972206,1.3734760386796552e-06,0.00030387312290258706,0.0008682089225788202,6.0875,0.00021705223064470504
2568,1.2823247743654065e-06,2005,2568,3.065702685489668e-06,0.02831291407346725,1.3633608659802121e-06,0.00029896057094447315,0.0008541730598413519,3.9125,0.00021354326496033797
2569,1.2732541563309496e-06,2005,2569,3.0235621579777217e-06,0.02808309718966484,1.3535189964386518e-06,0.00029453285969793797,0.0008415224562798228,5.5625,0.0002103806140699557
2570,1.2639299029615358e-06,2005,2570,2.979975306516281e-06,0.027854396030306816,1.3436934978017234e-06,0.00028993943124078214,0.0008283983749736633,5.0375,0.00020709959374341582
2571,1.2577652341860812e-06,2005,2571,2.952282329715672e-06,0.03091688454151154,1.3347128060559044e-06,0.00028712570201605564,0.0008203591486173018,4.5875,0.00020508978715432546
2572,1.2552073940241828e-06,2005,2572,2.945932237707893e-06,0.027511293068528172,1.3267492704471806e-06,0.0002866558206733316,0.0008190166304952333,3.4625,0.00020475415762380832
2573,1.2469830608097254e-06,2005,2573,2.9087036637065462e-06,0.027298931032419205,1.317465375905158e-06,0.00028275456861592835,0.0008078701960455096,4.1375,0.0002019675490113774
2574,1.2387548622427857e-06,2005,2574,2.871417564165313e-06,0.02724003978073597,1.308248215536878e-06,0.00027885110466741025,0.0007967174419068865,4.9625,0.00019917936047672162
2575,1.2304639085414235e-06,2005,2575,2.833860662576626e-06,0.02687712386250496,1.2990850564165155e-06,0.0002749190025497228,0.0007854828644277795,6.0875,0.00019637071610694487
2576,1.2219347809150351e-06,2005,2576,2.795201226035715e-06,0.026669198647141457,1.2899578223368737e-06,0.0002708542451728136,0.0007738692719223246,3.9875,0.00019346731798058114
2577,1.2143885896875872e-06,2005,2577,2.762037865977618e-06,0.026473509147763245,1.281176082557067e-06,0.00026738946326076984,0.000763969895030771,2.1875,0.00019099247375769276
2578,1.207392301694199e-06,2005,2578,2.7321805191604653e-06,0.026284659281373024,1.272628310289292e-06,0.0002642883046064526,0.0007551094417327217,2.1125002,0.00018877736043318043
2579,1.2001842151221356e-06,2005,2579,2.701534640436876e-06,0.02609281986951828,1.2641143030123205e-06,0.0002611083327792585,0.0007460238079407386,5.0375,0.00018650595198518464
2580,1.1927705827474708e-06,2005,2580,2.6696357053879183e-06,0.025906117632985115,1.2556409956232528e-06,0.00025777507107704883,0.0007365002030772824,0.6875,0.0001841250507693206
2581,1.1867084594996413e-06,2005,2581,2.645247604959877e-06,0.0257346760481596,1.2476173196773745e-06,0.000255267892498523,0.0007293368357100657,-2.9874997000000003,0.00018233420892751643
2582,1.1812298907898364e-06,2005,2582,2.624783064675284e-06,0.025571292266249657,1.2398768376442604e-06,0.0002531909558456391,0.0007234027309875404,-3.8875002999999997,0.0001808506827468851
2583,1.175731995317619e-06,2005,2583,2.6049347070511435e-06,0.02540995366871357,1.2322568636591313e-06,0.00025118148187175393,0.0007176613767764399,-2.5375001,0.00017941534419410997
2584,1.1697161426127425e-06,2005,2584,2.582859906397061e-06,0.025243597105145454,1.2246027836226858e-06,0.0002489301841706037,0.0007112290976302963,2.1875,0.00017780727440757407
2585,1.1626694913502431e-06,2005,2585,2.5553981686243787e-06,0.025067823007702827,1.2167571412646794e-06,0.00024609026149846613,0.0007031150328527605,5.2625,0.00017577875821319012
2586,1.171842313851812e-06,2005,2586,2.600307425382198e-06,0.02516251429915428,1.2124138493163628e-06,0.0002514227235224098,0.0007183506386354566,6.7625,0.00017958765965886414
2587,1.2049349606968462e-06,2005,2587,2.7743055852624816e-06,0.025266407057642937,1.21356663385086e-06,0.00027098052669316536,0.0007742300762661868,7.4375,0.0001935575190665467
2588,1.1955413583564225e-06,2005,2588,2.732648226810852e-06,0.025067711248993874,1.205228272738168e-06,0.000266565999481827,0.0007616171413766487,5.5625,0.00019040428534416217
2589,1.1873835319420325e-06,2005,2589,2.6973366402671672e-06,0.024883586913347244,1.1972496167800273e-06,0.00026283916668035095,0.0007509690476581456,2.7875,0.0001877422619145364
2590,1.180020490210154e-06,2005,2590,2.666279442564701e-06,0.024705199524760246,1.189517433886067e-06,0.00025958887999877334,0.0007416825142822096,4.3625,0.0001854206285705524
2591,1.1721471082637436e-06,2005,2591,2.632605855978909e-06,0.024522075429558757,1.1817164704552852e-06,0.00025605375412851567,0.000731582154652902,6.3125,0.0001828955386632255
2592,1.1638318255791091e-06,2005,2592,2.596647391328588e-06,0.024337276816368103,1.1738641205738531e-06,0.00025226661819033325,0.000720761766258095,6.3875,0.00018019044156452376
2593,1.155609538727731e-06,2005,2593,2.561130713729653e-06,0.024153683334589005,1.1660802101687295e-06,0.000248528755037114,0.0007100821572488973,7.0625,0.00017752053931222432
2594,1.1473734957689885e-06,2005,2594,2.525451009205426e-06,0.024109439924359318,1.1583337027332166e-06,0.00024477840634062886,0.0006993668752589396,7.8125,0.0001748417188147349
2595,1.139436790253967e-06,2005,2595,2.491231498424895e-06,0.023932915180921555,1.1507017916301263e-06,0.0002411839523119852,0.000689097006605672,7.0625,0.000172274251651418
2596,1.1315871688566403e-06,2005,2596,2.4575624593126118e-06,0.02361377887427807,1.1431336588429986e-06,0.00023765984224155543,0.0006790281206901584,9.0125,0.0001697570301725396
