,NO3_Loss(gN/day/m2)_Delineated_Average,Step,Runoff_All(mm/day)_Delineated_Average,Year,NH4_Loss(gN/day/m2)_Delineated_Average,DON_Loss(gN/day/m2)_Delineated_Average,DOC_Loss(gC/day/m2)_Delineated_Average,DOC_mg/L,Sfc_Water_Temp_C,CO2
2818,7.910252861620393e-07,2818,0.0122759295627474,2005,3.837434121578554e-07,5.762442015111446e-06,0.0011287321103736,0.003224948886781714,16.9625,0.0008062372216954285
2819,7.191468966993853e-07,2819,0.0112084588035941,2005,3.581394310003816e-07,5.342616077541607e-06,0.001047501922585,0.0029928626359571435,15.9125,0.0007482156589892859
2820,6.55814801575616e-07,2820,0.0102455746382474,2005,3.347250299157168e-07,4.96742222821922e-06,0.0009750511962920428,0.0027858605608344082,17.8625,0.0006964651402086021
2821,5.998126084705291e-07,2821,0.0094238510355353,2005,3.136803741199401e-07,4.631373030861141e-06,0.000910078641027212,0.0026002246886491776,17.337502,0.0006500561721622944
2822,1.0300632311555091e-06,2822,0.0215803682804107,2005,5.692215836461401e-07,8.019891538424417e-06,0.0015784859424456,0.004509959835558857,13.9625,0.0011274899588897143
2823,2.272817710036179e-06,2823,0.0472362786531448,2005,1.284923087041534e-06,1.7970132830669172e-05,0.0035377556923776,0.010107873406793144,11.4125,0.002526968351698286
2824,2.059904772977461e-06,2824,0.0436409711837768,2005,1.2064931524946587e-06,1.6592242900514975e-05,0.0032664590980857,0.009332740280244858,10.1375,0.0023331850700612144
2825,1.972474137801328e-06,2825,0.0422006472945213,2005,1.1988843198196264e-06,1.6208812667173333e-05,0.0031911078840494,0.009117451097284,10.9625,0.002279362774321
2826,2.322834689039155e-06,2826,0.0551266483962535,2005,1.4892633544150158e-06,1.945699295902159e-05,0.0038318478036671,0.010948136581906001,11.1875,0.0027370341454765004
2827,4.051801624882501e-06,2827,0.1076636239886283,2005,2.7464959657663712e-06,3.460543302935548e-05,0.0068169059231877,0.019476874066250573,11.5625,0.004869218516562643
2828,5.228393092693295e-06,2828,0.1375397592782974,2005,3.673015498861787e-06,4.555538544082083e-05,0.0089711649343371,0.025631899812391713,12.9125,0.006407974953097928
2829,4.078942765772808e-06,2829,0.1055871844291687,2005,2.9616917345265392e-06,3.624743112595752e-05,0.007134168408811,0.020383338310888573,13.737499,0.005095834577722143
2830,3.185620471413131e-06,2830,0.08154808729887,2005,2.3887403131084284e-06,2.884714376705233e-05,0.005676242057234,0.016217834449240003,13.2875,0.004054458612310001
2831,2.840864453901304e-06,2831,0.0746779963374137,2005,2.214352207374759e-06,2.6208166673313823e-05,0.0051560206338763,0.014731487525360859,10.6625,0.0036828718813402147
2832,2.6745626655610977e-06,2832,0.0698621273040771,2005,2.155323727492941e-06,2.5143199309241027e-05,0.0049453508108854,0.014129573745386858,10.8875,0.0035323934363467144
2833,2.2205422283150256e-06,2833,0.0574494265019893,2005,1.8459348893884453e-06,2.1255020328680985e-05,0.0041814763098955,0.01194707517113,14.637501,0.0029867687927825
2834,1.9478165995678864e-06,2834,0.0509922206401824,2005,1.6709934698155848e-06,1.8952083337353542e-05,0.0037309043109416,0.010659726602690286,15.9125,0.0026649316506725715
2835,1.775450414243096e-06,2835,0.0461966879665851,2005,1.5662143368899706e-06,1.756213532644324e-05,0.003458255669102,0.009880730483148572,12.5375,0.002470182620787143
2836,1.5275725218089065e-06,2836,0.0395456664264202,2005,1.385041059620562e-06,1.536114541522693e-05,0.0030256852041929,0.008644814869122573,13.2125,0.0021612037172806433
2837,1.3774671288047102e-06,2837,0.0360490269958972,2005,1.2852483450842556e-06,1.4072445083002094e-05,0.0027730613946914,0.007923032556261143,13.6625,0.0019807581390652858
2838,1.2831676485802743e-06,2838,0.0336664654314518,2005,1.234887008649821e-06,1.333958516624989e-05,0.0026281890459358,0.007509111559816571,3.9875,0.0018772778899541428
2839,1.5152791092987172e-06,2839,0.0444216392934322,2005,1.527195081507671e-06,1.6014730135793798e-05,0.0031556733883917,0.009016209681119144,7.3625,0.002254052420279786
2840,2.105114845107892e-06,2840,0.0631647035479545,2005,2.195770093749161e-06,2.2619209630647678e-05,0.0044584246352314,0.012738356100661145,13.0625,0.0031845890251652863
2841,1.971468236661167e-06,2841,0.0584907941520214,2005,2.1145590380911017e-06,2.1531450329348445e-05,0.0042451615445315,0.012129032984375714,14.3375,0.0030322582460939286
2842,1.650782223805436e-06,2842,0.0486245714128017,2005,1.8196205928688869e-06,1.832018097047694e-05,0.0036124303005635,0.01032122943018143,12.3125,0.0025803073575453575
2843,1.4206409559847089e-06,2843,0.0416681095957756,2005,1.6092768646558395e-06,1.6020165276131593e-05,0.0031589220743626,0.009025491641036,10.5875,0.002256372910259
2844,1.2439442116374266e-06,2844,0.036370288580656,2005,1.4477577678917442e-06,1.4251939319365192e-05,0.0028104488737881,0.008029853925108858,10.9625,0.0020074634812772144
2845,1.096651544685301e-06,2845,0.0319442376494407,2005,1.309964204665448e-06,1.2760953723045532e-05,0.0025172093883156,0.007192026823758858,13.137501,0.0017980067059397145
2846,9.707908930067788e-07,2846,0.0281844139099121,2005,1.1887381106134851e-06,1.1468024240457453e-05,0.002263102447614,0.006466006993182858,13.512501,0.0016165017482957145
2847,8.647548384033144e-07,2847,0.0250140186399221,2005,1.0836683941306546e-06,1.0364648915128782e-05,0.0020464425906538,0.005846978830439429,14.4125,0.0014617447076098573
2848,7.740223963992321e-07,2848,0.0222998950630426,2005,9.90643002296565e-07,9.405167475051712e-06,0.0018581161275506,0.005308903221573143,14.862499,0.0013272258053932857
2849,6.975427595534711e-07,2849,0.0200288631021976,2005,9.103869729187864e-07,8.587549928051885e-06,0.0016974880127236,0.004849965750638857,14.1875,0.0012124914376597142
2850,6.370246978804062e-07,2850,0.0183320920914411,2005,8.501370984959067e-07,7.95588221080834e-06,0.0015727403806522,0.004493543944720572,8.1875,0.001123385986180143
2851,5.891185423934076e-07,2851,0.0169793311506509,2005,8.042966328503098e-07,7.4663680607045535e-06,0.0014762276550754,0.004217793300215429,10.6625,0.0010544483250538572
2852,5.444849193736445e-07,2852,0.0157301649451255,2005,7.608118153257237e-07,7.003634891589172e-06,0.0013849711976945,0.003957060564841429,10.2125,0.0009892651412103572
2853,5.056354552834819e-07,2853,0.0146598443388938,2005,7.235985322040506e-07,6.602107077924302e-06,0.001305706333369,0.003730589523911429,9.0125,0.0009326473809778572
2854,4.690986088462523e-07,2854,0.0136072859168052,2005,6.867276169941761e-07,6.21590652372106e-06,0.0012299064546823,0.003514018441949429,13.887501,0.0008785046104873573
2855,4.563775064525544e-07,2855,0.0136337513104081,2005,6.857437142571143e-07,6.134909199317917e-06,0.0012141616316512,0.003469033233289143,8.4875,0.0008672583083222858
2856,4.613798978425621e-07,2856,0.0138544961810112,2005,7.10235724454833e-07,6.293312253546901e-06,0.0012454150710254,0.0035583287743582858,4.8875,0.0008895821935895714
2857,4.339455017543514e-07,2857,0.0130789568647742,2005,6.84268798067933e-07,6.004637270962121e-06,0.0011883627157658,0.003395322045045143,8.4125,0.0008488305112612858
2858,4.079021778125025e-07,2858,0.0123540479689836,2005,6.587661118828692e-07,5.725092705688439e-06,0.0011333243455737,0.0032380695587820004,10.9625,0.0008095173896955001
2859,3.859754826862627e-07,2859,0.0117493635043501,2005,6.380972763508908e-07,5.4904685384826735e-06,0.0010868351673707,0.003105243335344857,4.1375,0.0007763108338362143
2860,3.6691821492240717e-07,2860,0.0112287579104304,2005,6.208056788636895e-07,5.288313332130201e-06,0.0010468934196978,0.002991124056279429,7.9625,0.0007477810140698572
2861,3.472604248599964e-07,2861,0.0106467492878437,2005,6.010363904351834e-07,5.071787654742366e-06,0.0010043096262961,0.0028694560751317145,11.3375,0.0007173640187829286
2862,3.255989042827423e-07,2862,0.0100036216899752,2005,5.763226340604888e-07,4.819252353627235e-06,0.0009546056389808656,0.0027274446828024733,11.487499,0.0006818611707006183
2863,3.056028106129816e-07,2863,0.0094102472066879,2005,5.5302967894022e-07,4.584558610076783e-06,0.0009084222256205976,0.0025954920732017077,11.7875,0.0006488730183004269
2864,2.8702640975097893e-07,2864,0.0088589182123541,2005,5.308565960149281e-07,4.364678261481458e-06,0.0008651659009046853,0.0024719025740133865,12.0875,0.0006179756435033466
2865,2.7056952944803925e-07,2865,0.0083836447447538,2005,5.11320081386657e-07,4.169859494140837e-06,0.0008267061202786863,0.0023620174865105325,9.4625,0.0005905043716276331
2866,2.566405896686774e-07,2866,0.0079853404313325,2005,4.954407586410525e-07,4.007703864772338e-06,0.0007946690311655402,0.0022704829461872578,8.7875,0.0005676207365468144
2867,2.716984965900338e-07,2867,0.0090383188799023,2005,5.385765007304144e-07,4.292935955163557e-06,0.0008515006629750133,0.0024328590370714664,5.1125,0.0006082147592678666
2868,3.0625801628048066e-07,2868,0.0102159436792135,2005,6.196170261318912e-07,4.898158749711001e-06,0.0009714987827464938,0.0027757108078471254,7.2875,0.0006939277019617813
2869,2.903586562297278e-07,2869,0.0097069041803479,2005,5.993927061354043e-07,4.698865723185008e-06,0.0009320849203504622,0.002663099772429892,8.5625,0.000665774943107473
2870,2.746516827301093e-07,2870,0.0091944774612784,2005,5.783997494290816e-07,4.497765075939242e-06,0.000892411801032722,0.0025497480029506346,10.5875,0.0006374370007376587
2871,2.597556374439592e-07,2871,0.0087156193330883,2005,5.579105391007033e-07,4.304024059820222e-06,0.0008541163406334817,0.002440332401809948,9.0875,0.000610083100452487
2872,2.468455591042585e-07,2872,0.0083055784925818,2005,5.405419187809457e-07,4.13730640502763e-06,0.0008211158565245569,0.002346045304355877,7.8125,0.0005865113260889693
2873,2.3439963570126565e-07,2873,0.0078957229852676,2005,5.232841999713855e-07,3.9751403164700605e-06,0.0007891774293966591,0.002254792655419026,11.5625,0.0005636981638547565
2874,2.2161827928357525e-07,2874,0.0074764629825949,2005,5.043198711973673e-07,3.803332674578997e-06,0.0007553141913376749,0.0021580405466790713,11.487499,0.0005395101366697678
2875,2.1034250607954166e-07,2875,0.0071174339391291,2005,4.877950345871795e-07,3.652350869742804e-06,0.0007254466763697565,0.0020727047896278755,8.7875,0.0005181761974069689
2876,2.001513621507911e-07,2876,0.006784853991121,2005,4.729583906737389e-07,3.5170294268027646e-06,0.0006987828528508544,0.001996522436716727,11.4125,0.0004991306091791818
2877,2.721902490065986e-07,2877,0.011291591450572,2005,6.653171453763207e-07,4.830270881939214e-06,0.0009607838583178818,0.002745096738051091,11.0375,0.0006862741845127727
2878,4.494648351283104e-07,2878,0.0186448190361261,2005,1.118548084377835e-06,8.064658686635084e-06,0.0016038040630519,0.004582297323005429,3.8375,0.0011455743307513572
2879,4.209437065583188e-07,2879,0.0174501221626997,2005,1.0663305829439196e-06,7.63228763389634e-06,0.001517744269222,0.004336412197777143,6.0125,0.0010841030494442858
2880,3.934546555228735e-07,2880,0.0162855871021747,2005,1.0143131703443942e-06,7.207840098999441e-06,0.0014334447914734,0.004095556547066857,8.4125,0.0010238891367667143
2881,4.01210030531729e-07,2881,0.0173224285244941,2005,1.0564333479123889e-06,7.42166957934387e-06,0.0014762650243937,0.004217900069696286,7.2125,0.0010544750174240715
2882,4.2631734231690643e-07,2882,0.018354382365942,2005,1.1419829206715804e-06,7.966954399307724e-06,0.0015849954215809,0.0045285583473740005,10.3625,0.0011321395868435001
2883,3.943548847473721e-07,2883,0.0169182829558849,2005,1.0745974350356846e-06,7.446243216691073e-06,0.0014818361960351,0.004233817702957429,11.5625,0.0010584544257393573
2884,3.644211119535612e-07,2884,0.0155888898298144,2005,1.0100794725076412e-06,6.953552656341344e-06,0.001384203787893,0.003954867965408572,11.487499,0.000988716991352143
2885,3.387149263289757e-07,2885,0.0144706331193447,2005,9.54794927565672e-07,6.530865448439727e-06,0.0013002789346501,0.003715082670428857,9.3875,0.0009287706676072143
2886,3.159466928082111e-07,2886,0.0134671302512288,2005,9.056663543560716e-07,6.156964445835911e-06,0.0012262212112545,0.0035034891750128573,11.7875,0.0008758722937532143
2887,2.9380663590927725e-07,2887,0.0124930115416646,2005,8.562909101783589e-07,5.787455393146956e-06,0.0011530973715707,0.003294563918773429,12.6875,0.0008236409796933572
2888,2.75287050044426e-07,2888,0.0117201395332813,2005,8.156174544637906e-07,5.479490937432274e-06,0.0010917829349637,0.003119379814182,6.0875,0.0007798449535455
2889,2.605346480777371e-07,2889,0.0110924020409584,2005,7.84599933467689e-07,5.240245172899449e-06,0.0010442467173561,0.0029835620495888577,8.9375,0.0007458905123972144
2890,2.4632637973809324e-07,2890,0.0104944724589586,2005,7.538582735833188e-07,5.005354978493415e-06,0.0009975249413400888,0.0028500712609716827,7.7375,0.0007125178152429207
2891,2.3342342103660485e-07,2891,0.0099469665437936,2005,7.258614687088993e-07,4.791615992871812e-06,0.0009550621034577488,0.0027287488670221394,8.8625,0.0006821872167555349
2892,2.211428835607876e-07,2892,0.009426224976778,2005,6.986322773627762e-07,4.585601800499717e-06,0.000914138334337622,0.002611823812393206,9.0125,0.0006529559530983015
2893,2.0985363846648402e-07,2893,0.0089520290493965,2005,6.734985049661191e-07,4.395750238472829e-06,0.0008764723315834999,0.0025042066616671427,9.8375,0.0006260516654167857
2894,2.003784231874306e-07,2894,0.0085679404437541,2005,6.52941821499553e-07,4.236912445776397e-06,0.000844774825964123,0.0024136423598974943,3.2375002,0.0006034105899743736
2895,1.9285853625206078e-07,2895,0.0082622924819588,2005,6.375929615387577e-07,4.113027898711152e-06,0.0008200196316465735,0.0023429132332759245,2.1875,0.0005857283083189811
2896,1.86226330356476e-07,2896,0.0079891812056303,2005,6.240024958970025e-07,4.001586148660863e-06,0.0007977354107424617,0.002279244030692748,0.7624999,0.000569811007673187
2897,1.8039185079032904e-07,2897,0.007743916939944,2005,6.119693125583581e-07,3.9012643355818e-06,0.0007776651764288545,0.0022219005040824413,-0.28750014,0.0005554751260206103
2898,1.7448147104914827e-07,2898,0.0074819838628172,2005,5.991392981741228e-07,3.797652880166424e-06,0.0007570234010927379,0.0021629240031221086,5.4875,0.0005407310007805271
2899,1.6975251071471578e-07,2899,0.0073171253316104,2005,5.902653015255055e-07,3.71807277588232e-06,0.0007412392878904939,0.0021178265368299825,6.5375,0.0005294566342074956
2900,1.706978025595163e-07,2900,0.007474313955754,2005,6.01551960244251e-07,3.762442020160961e-06,0.0007502093212679029,0.0021434552036225796,6.7625,0.0005358638009056449
2901,1.7140661157100112e-07,2901,0.0074918353930115,2005,6.114835287007736e-07,3.8036389469198176e-06,0.0007584731210954487,0.002167066060272711,7.7375,0.0005417665150681777
2902,1.642884228658659e-07,2902,0.0071680722758173,2005,5.933950433245627e-07,3.670912519737613e-06,0.000732115120626986,0.0020917574875056744,8.4125,0.0005229393718764186
2903,1.6806771441224558e-07,2903,0.0076255719177424,2005,6.164459023239033e-07,3.780038014156162e-06,0.0007541371160186827,0.0021546774743390934,7.2125,0.0005386693685847734
2904,1.797463369257457e-07,2904,0.0081535391509532,2005,6.670964012300828e-07,4.069169790454907e-06,0.0008117061806842685,0.0023191605162407674,2.1125002,0.0005797901290601918
2905,1.7340857993985995e-07,2905,0.0078564817085862,2005,6.511502306238981e-07,3.9507040128228255e-06,0.0007881049532443285,0.0022517284378409386,5.9375,0.0005629321094602346
2906,1.779723532990829e-07,2906,0.008287857286632,2005,6.777571002203331e-07,4.0529957914259285e-06,0.0008087317692115903,0.002310662197747401,6.7625,0.0005776655494368503
2907,1.891420993160864e-07,2907,0.0087419487535953,2005,7.283529726009874e-07,4.307800736569334e-06,0.000859506952110678,0.0024557341488876516,4.2125,0.0006139335372219129
2908,1.8286533531863824e-07,2908,0.0083812391385436,2005,7.120260079318541e-07,4.164681286056293e-06,0.0008310040575452149,0.0023742973072720425,6.6875,0.0005935743268180106
2909,1.7647221284278205e-07,2909,0.0080206980928778,2005,6.947548740754428e-07,4.018739673483651e-06,0.0008019516244530678,0.002291290355580194,6.9125,0.0005728225888950485
2910,1.7729861667703517e-07,2910,0.0081868516281247,2005,7.070095193739689e-07,4.036027348774951e-06,0.0008056143997237086,0.0023017554277820246,7.8125,0.0005754388569455061
2911,1.830529043900242e-07,2911,0.0083990041166543,2005,7.375092536676675e-07,4.167366114415927e-06,0.0008317430038005114,0.0023764085822871755,0.9875001,0.0005941021455717939
2912,1.7810459951306257e-07,2912,0.0081208758056163,2005,7.245275241984928e-07,4.05511536882841e-06,0.0008092870120890439,0.002312248605968697,1.3625001,0.0005780621514921742
2913,1.7317623246526637e-07,2913,0.0078427474945783,2005,7.111013928806642e-07,3.943368028558325e-06,0.0007869666442275047,0.0022484761263642994,3.4625,0.0005621190315910748
2914,1.684364434595409e-07,2914,0.0075840256176888,2005,6.976870849939587e-07,3.835963070741855e-06,0.0007654842920601368,0.0021870979773146765,0.53750014,0.0005467744943286691
2915,1.6397321189742797e-07,2915,0.0073319217190146,2005,6.851132638985291e-07,3.73492184735369e-06,0.0007453235448338091,0.002129495842382312,4.5875,0.000532373960595578
2916,1.5929012420201619e-07,2916,0.0070761055685579,2005,6.712313620482746e-07,3.628746526374016e-06,0.0007241347339004278,0.002068956382572651,3.6875,0.0005172390956431627
2917,1.5482616788631276e-07,2917,0.0068294634111225,2005,6.580158355973253e-07,3.5275452319183387e-06,0.0007039646152406931,0.002011327472116266,5.3375,0.0005028318680290665
2918,1.5026517985461396e-07,2918,0.0065796566195786,2005,6.441537152568344e-07,3.4240549666719744e-06,0.0006833603838458657,0.0019524582395596165,6.3125,0.00048811455988990413
2919,1.634222570601196e-07,2919,0.0076270024292171,2005,7.100366019585636e-07,3.721620259966585e-06,0.0007431771955452859,0.0021233634158436742,8.6375,0.0005308408539609186
2920,1.899821455708661e-07,2920,0.0087821288034319,2005,8.331277285833494e-07,4.3278523662593216e-06,0.0008642554166726768,0.0024693011904933625,8.8625,0.0006173252976233406
2921,1.8318708328024519e-07,2921,0.0084149437025189,2005,8.10316919341858e-07,4.173292381892679e-06,0.0008333588484674692,0.0023810252813356264,1.0625,0.0005952563203339066
2922,1.779955454139781e-07,2922,0.0081196250393986,2006,7.94049867636204e-07,4.055570116179297e-06,0.000809831777587533,0.002313805078821523,3.6875,0.0005784512697053808
2923,1.7283596775996557e-07,2923,0.0078342268243432,2006,7.773033416924591e-07,3.9385395211866125e-06,0.0007864318322390318,0.0022469480921115197,2.1875,0.0005617370230278799
2924,1.678822059147933e-07,2924,0.0075543476268649,2006,7.611866976731108e-07,3.826216470770305e-06,0.000764019787311554,0.0021829136780330115,5.1875,0.0005457284195082529
2925,1.6269852665118378e-07,2925,0.0072670122608542,2006,7.437402587129327e-07,3.708501935761888e-06,0.0007405491196550429,0.002115854627585837,5.7125,0.0005289636568964592
2926,1.5755409776829765e-07,2926,0.0069812731817364,2006,7.262509598149336e-07,3.5915720673074247e-06,0.0007172738551162183,0.002049353871760624,7.2125,0.000512338467940156
2927,1.519510419711878e-07,2927,0.0066948607563972,2006,7.066311127346125e-07,3.4731281175481854e-06,0.0006937178550288081,0.001982051014368023,8.0375,0.0004955127535920058
2928,1.466452914655747e-07,2928,0.0064296508207917,2006,6.880566161271418e-07,3.361025164849707e-06,0.0006713875918649137,0.0019182502624711822,6.6875,0.00047956256561779555
2929,1.415442767438435e-07,2929,0.006169019266963,2006,6.702666723867878e-07,3.2536431717744563e-06,0.0006500706658698618,0.001857344759628177,9.4625,0.0004643361899070442
2930,1.3614156557650858e-07,2930,0.0058970833197236,2006,6.508454362119664e-07,3.1391373340738937e-06,0.000627357279881835,0.0017924493710909572,10.2875,0.0004481123427727393
2931,1.3271164789330214e-07,2931,0.0057685915380716,2006,6.409118782357837e-07,3.069367721764138e-06,0.0006135654984973371,0.0017530442814209632,8.7125,0.0004382610703552408
2932,1.313404141001229e-07,2932,0.0056930533610284,2006,6.401666610145185e-07,3.046839083253872e-06,0.0006090347887948155,0.001740099396556616,2.4125,0.000435024849139154
2933,1.279398844644675e-07,2933,0.005526625085622,2006,6.292218586168019e-07,2.976692258016556e-06,0.0005950176273472607,0.0017000503638493164,4.3625,0.0004250125909623291
2934,1.2451961595161265e-07,2934,0.005361080635339,2006,6.177871796353429e-07,2.9053762773401104e-06,0.0005807650741189718,0.0016593287831970624,3.9875,0.0004148321957992656
2935,1.220496272935634e-07,2935,0.0052609657868742,2006,6.110153094596171e-07,2.855731963791186e-06,0.0005708941607736051,0.0016311261736388718,5.7875,0.00040778154340971796
2936,1.203892452394939e-07,2936,0.0051763383671641,2006,6.078302021705895e-07,2.824270268320106e-06,0.0005645705386996269,0.0016130586819989342,0.7624999,0.00040326467049973355
2937,1.1784450748564269e-07,2937,0.0050540477968752,2006,5.997125640533341e-07,2.770980927380151e-06,0.0005538861732929945,0.00158253192369427,-0.0625,0.0003956329809235675
2938,1.1522375586991985e-07,2938,0.0049226493574678,2006,5.908022444600647e-07,2.7157611839356832e-06,0.0005428572185337543,0.0015510206243821553,4.5875,0.00038775515609553883
2939,1.1527693999369149e-07,2939,0.0049992962740361,2006,5.963492526461778e-07,2.7230887553741923e-06,0.0005444874404929578,0.001555678401408451,7.9625,0.00038891960035211274
2940,1.1700761604060973e-07,2940,0.0050424891524016,2006,6.103541636548471e-07,2.7721446258510696e-06,0.0005543968291021883,0.0015839909402919669,10.5125,0.0003959977350729917
2941,1.1369170493935601e-07,2941,0.0048988508060574,2006,5.982860216136032e-07,2.7011581096303416e-06,0.000540324195753783,0.0015437834164393801,8.6375,0.00038594585410984503
2942,1.1180224390727744e-07,2942,0.0048057804815471,2006,5.932613476034021e-07,2.663340183062246e-06,0.0005327367107383907,0.0015221048878239734,1.1374999,0.00038052622195599336
2943,1.0946815365286967e-07,2943,0.0046936077997088,2006,5.854400910720869e-07,2.6140480713365832e-06,0.000522853631991893,0.0014938675199768375,0.7624999,0.00037346687999420937
2944,1.0726712673658768e-07,2944,0.0045870780013501,2006,5.778987883786613e-07,2.5671326966403285e-06,0.0005134477978572249,0.0014669937081634998,0.6125001,0.00036674842704087496
2945,1.0500015434899981e-07,2945,0.0044737686403095,2006,5.696500693375128e-07,2.5184781407006085e-06,0.0005037225200794637,0.0014392072002270392,4.1375,0.0003598018000567598
2946,1.0550363782613205e-07,2946,0.0045741517096757,2006,5.771185556113778e-07,2.535558451199904e-06,0.0005072815692983568,0.0014493759122810195,6.6125,0.0003623439780702549
2947,1.0832963681650655e-07,2947,0.0046817013062536,2006,5.967771699033619e-07,2.609669309094897e-06,0.0005220493185333908,0.0014915694815239738,2.4125,0.00037289237038099345
2948,1.0602678912619012e-07,2948,0.0045685558579862,2006,5.880913818145928e-07,2.5594054022803903e-06,0.0005119795678183436,0.0014627987651952676,1.2875001,0.0003656996912988169
2949,1.0377858217225366e-07,2949,0.0044552623294293,2006,5.794090043309552e-07,2.510300873836968e-06,0.0005021616816520691,0.0014347476618630547,3.7625,0.0003586869154657637
2950,1.0130973038258163e-07,2950,0.0043302788399159,2006,5.694193419003568e-07,2.455863068462349e-06,0.0004913056036457419,0.0014037302961306913,6.0125,0.00035093257403267283
2951,1.549755666019337e-07,2951,0.0086584743112325,2006,8.885079409992613e-07,3.758150796784321e-06,0.0007529007853008807,0.0021511451008596593,8.9375,0.0005377862752149148
2952,3.05634273445321e-07,2952,0.0169134140014648,2006,1.7657339412835429e-06,7.4341214713058434e-06,0.0014891494065523,0.004254712590149429,7.8125,0.0010636781475373573
2953,2.8821082764807215e-07,2953,0.0158317554742097,2006,1.6778654980953434e-06,7.027967058093054e-06,0.0014077520463615,0.004022148703890001,4.0625,0.0010055371759725002
2954,2.73075471568518e-07,2954,0.0148761654272675,2006,1.60224772116635e-06,6.676703378616367e-06,0.0013374525588005,0.0038212930251442863,7.1375,0.0009553232562860716
2955,2.602197355372482e-07,2955,0.0141202332451939,2006,1.5394947467939346e-06,6.37966331851203e-06,0.0012780921533703,0.0036516918667722858,7.5875,0.0009129229666930714
2956,2.492735120540601e-07,2956,0.0134197967126965,2006,1.4868138578094658e-06,6.128654604253825e-06,0.001227926579304,0.003508361655154286,7.6625,0.0008770904137885715
2957,2.3708419405465975e-07,2957,0.0126920929178595,2006,1.4259468343880144e-06,5.845709438290214e-06,0.0011713395360857,0.0033466843888162855,7.0625,0.0008366710972040714
2958,2.268268133320817e-07,2958,0.0120677845552563,2006,1.3754063274973305e-06,5.608843821391929e-06,0.0011238881852477,0.0032111091007077145,5.0375,0.0008027772751769286
2959,2.1676238759482658e-07,2959,0.0114607848227024,2006,1.3250590882307731e-06,5.375453838496469e-06,0.0010771402157843,0.0030775434736694286,5.5625,0.0007693858684173572
2960,2.0687673440988877e-07,2960,0.0108606899157166,2006,1.2750828091157018e-06,5.145560407981975e-06,0.0010311935329809,0.002946267237088286,8.0375,0.0007365668092720715
2961,1.9710972765096813e-07,2961,0.0102781616151332,2006,1.2250325198692735e-06,4.91733362650848e-06,0.0009855824755504727,0.002815949930144208,7.8875,0.000703987482536052
2962,1.8892050945851227e-07,2962,0.009808768518269,2006,1.1835558098027832e-06,4.7264179556805175e-06,0.000947279273532331,0.0027065122100923744,1.8125,0.0006766280525230936
2963,1.8251638778110649e-07,2963,0.0094353845342993,2006,1.152188133346499e-06,4.578613243211294e-06,0.0009175948798656464,0.00262169965675899,1.7375001,0.0006554249141897475
2964,1.7631637660997512e-07,2964,0.0090703004971146,2006,1.1212877097932503e-06,4.4348184928821865e-06,0.0008887546136975288,0.002539298896278654,3.6875,0.0006348247240696635
2965,1.717837818659973e-07,2965,0.0088448822498321,2006,1.1009985882992623e-06,4.332185199018568e-06,0.0008682720945216715,0.0024807774129190618,6.5375,0.0006201943532297654
2966,1.993876850292509e-07,2966,0.0112277688458561,2006,1.29415093397256e-06,5.038944436819293e-06,0.0010104641551151,0.002887040443186,7.8125,0.0007217601107965
2967,2.578928217644716e-07,2967,0.0146908061578869,2006,1.6887071296878275e-06,6.53630468150368e-06,0.0013107603881508,0.003745029680430857,6.1625,0.0009362574201077143
2968,2.5898845024130424e-07,2968,0.0146535653620958,2006,1.7088244703700184e-06,6.5825224737636745e-06,0.0013199556851759,0.003771301957645429,3.9875,0.0009428254894113573
2969,2.46293012651222e-07,2969,0.0138351749628782,2006,1.6374898450521869e-06,6.277533884713193e-06,0.0012587973615154,0.003596563890044,5.7875,0.000899140972511
2970,2.338895939146824e-07,2970,0.0130415530875325,2006,1.56736052758788e-06,5.978859917377122e-06,0.0011990818893536,0.003425948255296,8.8625,0.000856487063824
2971,2.992946122049034e-07,2971,0.0191577449440956,2006,2.036380237768753e-06,7.66650464356644e-06,0.0015382646815851,0.004395041947386,4.2875,0.0010987604868465
2972,4.392562118482602e-07,2972,0.0278468020260334,2006,3.0104740744718583e-06,1.1283201274636667e-05,0.0022634465713053,0.006466990203729429,-0.4375,0.0016167475509323572
2973,4.100678552276804e-07,2973,0.0257613733410835,2006,2.8299687073740643e-06,1.0560269402049016e-05,0.0021178789902478,0.006051082829279429,-0.28750014,0.0015127707073198573
2974,3.838862596694526e-07,2974,0.0238927192986011,2006,2.6667132715374464e-06,9.909740583680104e-06,0.0019870141986757,0.005677183424787715,1.9624999,0.0014192958561969288
2975,3.601683715714899e-07,2975,0.0222199857234954,2006,2.517667326173978e-06,9.318153388448993e-06,0.0018680527573451,0.005337293592414572,1.4375,0.001334323398103643
2976,3.396386603071733e-07,2976,0.0207839459180831,2006,2.388302846156876e-06,8.804630851955153e-06,0.0017647669883444,0.005042191395269715,-0.21249986,0.0012605478488174288
2977,3.217250821307971e-07,2977,0.0195320677012205,2006,2.2749643449060386e-06,8.35549599287333e-06,0.001674439641647,0.004784113261848572,-0.13749993,0.001196028315462143
2978,3.0456703825620934e-07,2978,0.018323890864849,2006,2.1656815079040825e-06,7.92485661804676e-06,0.0015880109276622,0.004537174079034857,4.5875,0.0011342935197587143
